procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 7  3      0    199     86   3018    0    0    98 14226 33758 159425 30 27 35  7  0 2026-07-03 18:55:34
 7  1      0    188     86   3026    0    0   250 16910 32873 158078 32 26 35  7  0 2026-07-03 18:55:36
11  1      0    199     86   3022    0    0    10  4070 32729 133234 35 28 33  4  0 2026-07-03 18:55:38
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 6  1      0    190     86   3023    0    0     0  4540 32956 152930 30 29 37  4  0 2026-07-03 18:55:40
 6  1      0    199     86   3020    0    0   200  3942 31807 135379 36 27 33  4  0 2026-07-03 18:55:42
 3  1      0    192     86   3029    0    0     0  4392 33230 154368 31 26 38  5  0 2026-07-03 18:55:44
 3  1      0    189     86   3031    0    0     0  4540 33073 157082 31 26 38  5  0 2026-07-03 18:55:46
 7  1      0    190     85   3025    0    0   142  3748 31132 130542 36 26 34  4  0 2026-07-03 18:55:48
 4  1      0    204     85   3023    0    0     0  4590 33168 150352 32 26 37  5  0 2026-07-03 18:55:50
 4  1      0    191     85   3029    0    0     0  4356 32928 147562 34 24 37  4  0 2026-07-03 18:55:52
 5  1      0    196     85   3018    0    0     6  4068 33175 138536 36 25 35  5  0 2026-07-03 18:55:54
 4  2      0    194     85   3020    0    0     8 11896 33871 160293 31 23 38  8  0 2026-07-03 18:55:56
 5  2      0    196     85   3029    0    0     4  9076 33392 154862 33 23 32 12  0 2026-07-03 18:55:58
 2  2      0    202     85   3024    0    0     0  3158 32936 155649 33 24 31 11  0 2026-07-03 18:56:00
 4  1      0    199     85   3025    0    0     0  2992 33068 142785 33 26 37  4  0 2026-07-03 18:56:02
 8  1      0    200     84   3018    0    0     2  2770 32314 142217 35 25 36  4  0 2026-07-03 18:56:04
10  1      0    187     84   3027    0    0     2  9354 33429 156158 32 24 37  7  0 2026-07-03 18:56:06
 4  1      0    184     84   3030    0    0     6  2888 34047 145607 34 25 37  5  0 2026-07-03 18:56:08
 4  2      0    198     84   3026    0    0    88  2652 32552 139222 35 25 35  5  0 2026-07-03 18:56:10
 7  1      0    196     84   3023    0    0    14  2920 32758 142669 35 26 35  5  0 2026-07-03 18:56:12
 8  1      0    202     84   3023    0    0     0  2952 33238 154939 31 27 38  5  0 2026-07-03 18:56:14
 3  1      0    197     83   3027    0    0     6  2770 32401 144843 36 25 35  5  0 2026-07-03 18:56:16
 4  2      0    196     83   3022    0    0   830  2708 33732 153232 32 26 33  9  0 2026-07-03 18:56:18
 7  3      0    189     83   3024    0    0   312  6878 32837 159462 34 25 27 14  0 2026-07-03 18:56:20
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 4  2      0    195     83   3020    0    0   792  7688 32832 154136 33 25 29 13  0 2026-07-03 18:56:22
 7  2      0    190     82   3019    0    0   536  4570 33158 163843 30 26 32 12  0 2026-07-03 18:56:24
 2  2      0    190     82   3014    0    0   836  3996 31972 149403 34 26 30 11  0 2026-07-03 18:56:26
10  2      0    190     82   3009    0    0   626  4380 33316 152367 33 26 31 10  0 2026-07-03 18:56:28
 5  2      0    195     82   3021    0    0   534  4432 32153 159708 30 26 33 11  0 2026-07-03 18:56:30
 4  1      0    204     81   3013    0    0   124  3988 31835 140844 36 26 32  6  0 2026-07-03 18:56:32
 6  1      0    203     81   3015    0    0     0  4466 33378 159915 30 28 38  5  0 2026-07-03 18:56:34
 5  2      0    193     81   3022    0    0   354  4422 33543 157739 31 27 35  6  0 2026-07-03 18:56:36
 4  4      0    212     81   3011    0    0   144 22062 32909 156419 35 25 27 13  0 2026-07-03 18:56:38
 5  1      0    200     81   3018    0    0   734  8064 32867 164484 31 25 29 14  0 2026-07-03 18:56:40
16  1      0    187     80   3014    0    0     4  4544 32399 147560 37 26 31  6  0 2026-07-03 18:56:42
 6  1      0    206     80   3015    0    0     0  4328 33071 153172 32 27 36  5  0 2026-07-03 18:56:44
 5  2      0    185     80   3021    0    0   404  4348 33291 163953 29 27 37  7  0 2026-07-03 18:56:46
 7  2      0    197     80   3014    0    0  1662  3904 32592 153234 33 26 29 12  0 2026-07-03 18:56:48
 1  0      0    241     80   3010    0    0  1858  3286 26240 146011 21 20 49 11  0 2026-07-03 18:56:50
 1  0      0    235     80   3011    0    0   236    14 13769 81249 11  7 82  1  0 2026-07-03 18:56:52
 2  0      0    236     80   3011    0    0    90   182 14518 82653 14  9 76  1  0 2026-07-03 18:56:54
 1  0      0    236     80   3011    0    0    22   290 13399 80792 12  7 81  0  0 2026-07-03 18:56:56
 2  0      0    228     80   3011    0    0     0    34 14411 83220 11  8 81  0  0 2026-07-03 18:56:58
 1  0      0    234     80   3011    0    0    16   330 13638 79308 14  7 78  0  0 2026-07-03 18:57:00
 1  0      0    236     80   3011    0    0     0     4 14350 84776 10  7 83  0  0 2026-07-03 18:57:02
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 1  0      0    231     80   3011    0    0     0   168 14038 79987 14  8 78  0  0 2026-07-03 18:57:04
 1  0      0    235     80   3011    0    0     0   128 13954 81894 10  7 83  0  0 2026-07-03 18:57:06
 2  0      0    234     80   3011    0    0     0   776 13604 80000 11  7 82  0  0 2026-07-03 18:57:08
 1  0      0    234     80   3011    0    0     2  8998 13636 80713 16  7 75  2  0 2026-07-03 18:57:10
 2  0      0    229     80   3011    0    0     0  1102 13530 79752 10  7 83  0  0 2026-07-03 18:57:12
 6  0      0    216     80   3011    0    0     0  1218 13577 79838 13  7 80  0  0 2026-07-03 18:57:14
 2  0      0    233     80   3011    0    0     0  1024 13530 79209 12  8 81  0  0 2026-07-03 18:57:16
 1  0      0    233     80   3011    0    0     0  1152 13961 81143 10  7 83  0  0 2026-07-03 18:57:18
 1  0      0    231     80   3011    0    0     0  1052 13988 82352 15  7 77  0  0 2026-07-03 18:57:20
 1  0      0    234     80   3011    0    0     0  1154 13917 81609 10  7 83  0  0 2026-07-03 18:57:22
