1783072591 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2969175.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2969471.0 db=2969596
1783072596 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2987334.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2987903.0 db=2987337
1783072602 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3006874.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3007550.0 db=3007639
1783072608 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3025957.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3026485.0 db=3026391
1783072613 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072618 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072624 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072629 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072634 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072640 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072645 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072650 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072655 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072661 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072666 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072671 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072676 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072682 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072687 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072692 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072697 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072703 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072708 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072713 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072718 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072724 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072729 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072734 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072739 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072745 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072750 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
1783072755 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=3032436.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=3032436.0 db=3032436
